,corpus_id,sentences
1367,61,    the herd-boy who grazes his cattle sitting under the banyan
1368,61,"tree, and idly weaves gunja flowers into garlands, who loves to"
1369,61,splash and plunge in the jamuna's cool deep stream.
1370,61,"    he calls his companions to wake up when morning dawns, and all"
1371,61,"the houses in the lane hum with the sound of the churn, clouds of"
1372,61,"dust are raised by the cattle, the maidens come out in the"
1373,61,courtyard to milk the king.
1374,61,"    as the shadows deepen under the tomal trees, and the dusk"
1375,61,"gathers on the river-banks; when the milkmaids, while crossing the"
1376,61,"turbulent water, tremble with fear; and loud peacocks, with tails"
1377,61,"outspread, dance in the forest, he watchers the summer clouds."
1378,61,"    when the april night is sweet as a fresh-blown flower, he"
1379,61,disappears in the forest with a peacock's plume in his hair; the
1380,61,swing ropes are twined with flowers on the branches; the south wind
1381,61,"throbs with music, and the merry shepherd boys crowd on the banks"
1382,61,of the blue river.
1383,61,"    no, i will never be the leader, brothers, of this new age of"
1384,61,new bengal; i shall not trouble to light the lamp of culture for
1385,61,"the benighted. if only i could be born, under the shady asoka"
1386,61,"groves, in some village of brinda, where milk is churned by the"
1387,61,maidens!
1388,62,"i dreamt that she sat by my head, tenderly ruffling my hair with"
1389,62,"her fingers, playing the melody of her touch. i looked at her face"
1390,62,"and struggled with my tears, till the agony of unspoken words burst"
1391,62,my sleep like a bubble.
1392,62,"    i sat up and saw the glow of the milky way above my window,"
1393,62,"like a world of silence on fire, and i wondered if at this moment"
1394,62,she had a dream that rhymed with mine.
1395,63,"that i should make much of myself and turn it on all sides,"
1396,63,thus casting colored shadows on thy radiance
1397,63, such is thy maya.
1398,63,thou settest a barrier in thine own being
1399,63,and then callest thy severed self in myriad notes.
1400,63,this thy self-separation has taken body in me.
1401,63,the poignant song is echoed through all the sky in many-coloured tears
1402,63,"and smiles, alarms and hopes; waves rise up and sink again,"
1403,63,dreams break and form.
1404,63,in me is thy own defeat of self.
1405,63,this screen that thou hast raised is painted with innumerable figures
1406,63,with the brush of the night and the day.
1407,63,"behind it thy seat is woven in wondrous mysteries of curves,"
1408,63,casting away all barren lines of straightness.
1409,63,the great pageant of thee and me has overspread the sky.
1410,63,"with the tune of thee and me all the air is vibrant,"
1411,63,and all ages pass with the hiding and seeking of thee and me.
1412,64,i ask for a moment's indulgence to sit by thy side. the works
1413,64,that i have in hand i will finish afterwards.
1414,64,"away from the sight of thy face my heart knows no rest nor respite,"
1415,64,and my work becomes an endless toil in a shoreless sea of toil.
1416,64,today the summer has come at my window with its sighs and murmurs; and
1417,64,the bees are plying their minstrelsy at the court of the flowering grove.
1418,64,"now it is time to sit quite, face to face with thee, and to sing"
1419,64,dedication of life in this silent and overflowing leisure.
1420,65,i have made you the polar star of my
1421,65,existence; never again can i lose my way in the
1422,65,voyage of life.
1423,65,"wherever i go, you are always there to"
1424,65,shower your benefience all around me. your face
1425,65,is ever present before my mind's eyes.
1426,65,"if i lose sight of you even for a moment, i"
1427,65,almost lose my mind.
1428,65,"whenever my heart is about to go astray, just"
1429,65,a glance of you makes it feel ashamed of itself.
1430,66,"this song of mine will wind its music around you, my child, like"
1431,66,the fond arms of love.
1432,66,    this song of mine will touch your forehead like a kiss of
1433,66,blessing.
1434,66,    when you are alone it will sit by your side and whisper in
1435,66,"your ear, when you are in the crowd it will fence you about with"
1436,66,aloofness.
1437,66,"    my song will be like a pair of wings to your dreams, it will"
1438,66,transport your heart to the verge of the unknown.
1439,66,    it will be like the faithful star overhead when dark night is
1440,66,over your road.
1441,66,"    my song will sit in the pupils of your eyes, and will carry"
1442,66,your sight into the heart of things.
1443,66,"    and when my voice is silent in death, my song will speak in"
1444,66,your living heart.
1445,67,"i dive down into the depth of the ocean of forms,"
1446,67,hoping to gain the perfect pearl of the formless.
1447,67,no more sailing from harbor to harbor with this my weather-beaten boat.
1448,67,the days are long passed when my sport was to be tossed on waves.
1449,67,and now i am eager to die into the deathless.
1450,67,into the audience hall by the fathomless abyss
1451,67,where swells up the music of toneless strings
1452,67,i shall take this harp of my life.
1453,67,"i shall tune it to the notes of forever,"
1454,67,"and when it has sobbed out its last utterance,"
1455,67,lay down my silent harp at the feet of the silent.
1456,68,thou hast made me known to friends whom i knew not.
1457,68,thou hast given me seats in homes not my own.
1458,68,thou hast brought the distant near and made a brother of the stranger.
1459,68,i am uneasy at heart when i have to leave my accustomed shelter;
1460,68,"i forget that there abides the old in the new,"
1461,68,and that there also thou abidest.
1462,68,"through birth and death, in this world or in others,"
1463,68,"wherever thou leadest me it is thou, the same,"
1464,68,the one companion of my endless life
1465,68,who ever linkest my heart with bonds of joy to the unfamiliar.
1466,68,"when one knows thee, then alien there is none, then no door is shut."
1467,68,"oh, grant me my prayer that i may never lose"
1468,68,the bliss of the touch of the one
1469,68,in the play of many.
1470,69,the night is black and the forest has no end;
1471,69,a million people thread it in a million ways.
1472,69,"we have trysts to keep in the darkness, but where"
1473,69,or with whom - of that we are unaware.
1474,69,but we have this faith - that a lifetime's bliss
1475,69,"will appear any minute, with a smile upon its lips."
1476,69,"scents, touches, sounds, snatches of songs"
1477,69,"brush us, pass us, give us delightful shocks."
1478,69,"then peradventure there's a flash of lightning,"
1479,69,whomever i see that instant i fall in love with.
1480,69,"i call that person and cry, `this life is blest!"
1481,69,for your sake such miles have i traversed!'
1482,69,all those others who came close and moved off
1483,69,in the darkness - i don't know if they exist or not.
1484,70,"one day in spring, a woman came"
1485,70,"in my lonely woods,"
1486,70,in the lovely form of the beloved.
1487,70,"came, to give to my songs, melodies,"
1488,70,"to give to my dreams, sweetness."
1489,70,suddenly a wild wave
1490,70,broke over my heart's shores
1491,70,and drowned all language.
1492,70,"to my lips no name came,"
1493,70,"she stood beneath the tree, turned,"
1494,70,"glanced at my face, made sad with pain,"
1495,70,"and with quick steps, came and sat by me."
1496,70,"taking my hands in hers, she said,"
1497,70,"'you do not know me, nor i you "
1498,70,i wonder how this could be?'
1499,70,"i said,"
1500,70,"'we two shall build, a bridge for ever"
1501,70,"between two beings, each to the other unknown,"
1502,70,this eager wonder is at the heart of things.'
1503,70,the cry that is in my heart is also the cry of her heart;
1504,70,the thread with which she binds me binds her too.
1505,70,"her have i sought everywhere,"
1506,70,"her have i worshipped within me,"
1507,70,hidden in that worship she has sought me too.
1508,70,"crossing the wide oceans, she came to steal my heart."
1509,70,"she forgot to return, having lost her own."
1510,70,"her own charms play traitor to her,"
1511,70,"she spreads her net, knowing not"
1512,70,whether she will catch or be caught.
1513,71,"that i want thee, only thee let my heart repeat without end."
1514,71,"all desires that distract me, day and night,"
1515,71,are false and empty to the core.
1516,71,"as the night keeps hidden in its gloom the petition for light,"
1517,71,even thus in the depth of my unconsciousness rings the cry
1518,71," `i want thee, only thee'."
1519,71,as the storm still seeks its end in peace
1520,71,"when it strikes against peace with all its might,"
1521,71,even thus my rebellion strikes against thy love
1522,71,and still its cry is
1523,71," `i want thee, only thee'."
1524,72,day by day i float my paper boats one by one down the running
1525,72,stream.
1526,72,    in bid black letters i write my name on them and the name of
1527,72,the village where i live.
1528,72,    i hope that someone in some strange land will find them and
1529,72,know who i am.
1530,72,"    i load my little boats with shiuli flower from our garden, and"
1531,72,hope that these blooms of the dawn will be carried safely to land
1532,72,in the night.
1533,72,    i launch my paper boats and look up into the sky and see the
1534,72,little clouds setting thee white bulging sails.
1535,72,    i know not what playmate of mine in the sky sends them down
1536,72,the air to race with my boats!
1537,72,    when night comes i bury my face in my arms and dream that my
1538,72,paper boats float on and on under the midnight stars.
1539,72,"    the fairies of sleep are sailing in them, and the lading ins"
1540,72,their baskets full of dreams.
1541,73,when i go from hence
1542,73,"let this be my parting word,"
1543,73,that what i have seen is unsurpassable.
1544,73,i have tasted of the hidden honey of this lotus
1545,73,"that expands on the ocean of light,"
1546,73,and thus am i blessed
1547,73, let this be my parting word.
1548,73,in this playhouse of infinite forms
1549,73,i have had my play
1550,73,and here have i caught sight of him that is formless.
1551,73,my whole body and my limbs
1552,73,have thrilled with his touch who is beyond touch;
1553,73,"and if the end comes here, let it come"
1554,73, let this be my parting word.
1555,74,"yes, i know, this is nothing but thy love,"
1556,74,"o beloved of my heart this golden light that dances upon the leaves,"
1557,74,"these idle clouds sailing across the sky,"
1558,74,this passing breeze leaving its coolness upon my forehead.
1559,74,the morning light has flooded my eyes this is thy message to my heart.
1560,74,"thy face is bent from above, thy eyes look down on my eyes,"
1561,74,and my heart has touched thy feet.
1562,75,if thou speakest not i will fill my heart with thy silence and endure it.
1563,75,i will keep still and wait like the night with starry vigil
1564,75,and its head bent low with patience.
1565,75,"the morning will surely come, the darkness will vanish,"
1566,75,and thy voice pour down in golden streams breaking through the sky.
1567,75,"then thy words will take wing in songs from every one of my birds' nests,"
1568,75,and thy melodies will break forth in flowers in all my forest groves.
1569,76,"child, how happy you are sitting in the dust, playing with a broken twig all the morning."
1570,76,    i smile at your play with that little bit of a broken twig.
1571,76,"    i am busy with my accounts, adding up figures by the hour."
1572,76,"    perhaps you glance at me and think, ""what a stupid game to spoil your morning with!"""
1573,76,"    child, i have forgotten the art of being absorbed in sticks and mud-pies."
1574,76,"    i seek out costly playthings, and gather lumps of gold and silver."
1575,76,"    with whatever you find you create your glad games, i spend both my time and my strength over things i never can obtain."
1576,76,"    in my frail canoe i struggle to cross the sea of desire, and forget that i too am playing a game."
1577,77,"`prisoner, tell me, who was it that bound you?'"
1578,77,"`it was my master,' said the prisoner."
1579,77,"`i thought i could outdo everybody in the world in wealth and power,"
1580,77,and i amassed in my own treasure-house the money due to my king.
1581,77,"when sleep overcame me i lay upon the bed that was for my lord,"
1582,77,and on waking up i found i was a prisoner in my own treasure-house.'
1583,77,"`prisoner, tell me, who was it that wrought this unbreakable chain?'"
1584,77,"`it was i,' said the prisoner, `who forged this chain very carefully."
1585,77,i thought my invincible power would hold the world captive
1586,77,leaving me in a freedom undisturbed.
1587,77,thus night and day i worked at the chain
1588,77,with huge fires and cruel hard strokes.
1589,77,when at last the work was done
1590,77,"and the links were complete and unbreakable,"
1591,77,i found that it held me in its grip.'
1592,78,"life of my life, i shall ever try to keep my body pure, knowing"
1593,78,that thy living touch is upon all my limbs.
1594,78,"i shall ever try to keep all untruths out from my thoughts, knowing"
1595,78,that thou art that truth which has kindled the light of reason in my mind.
1596,78,i shall ever try to drive all evils away from my heart and keep my
1597,78,"love in flower, knowing that thou hast thy seat in the inmost shrine of my heart."
1598,78,"and it shall be my endeavour to reveal thee in my actions, knowing it"
1599,78,is thy power gives me strength to act.
1600,79,i am like a remnant of a cloud of autumn
1601,79,"uselessly roaming in the sky, o my sun ever-glorious!"
1602,79,"thy touch has not yet melted my vapor,"
1603,79,"making me one with thy light,"
1604,79,and thus i count months and years separated from thee.
1605,79,"if this be thy wish and if this be thy play,"
1606,79,"then take this fleeting emptiness of mine,"
1607,79,"paint it with colors, gild it with gold,"
1608,79,float it on the wanton wind and spread it in varied wonders.
1609,79,"and again when it shall be thy wish to end this play at night,"
1610,79,"i shall melt and vanish away in the dark,"
1611,79,"or it may be in a smile of the white morning,"
1612,79,in a coolness of purity transparent.
1613,80,"early in the day it was whispered that we should sail in a boat,"
1614,80,"only thou and i, and never a soul in the world would know of this our"
1615,80,pilgrimage to no country and to no end.
1616,80,"in that shoreless ocean,"
1617,80,"at thy silently listening smile my songs would swell in melodies,"
1618,80,"free as waves, free from all bondage of words."
1619,80,is the time not come yet?
1620,80,are there works still to do?
1621,80,"lo, the evening has come down upon the shore"
1622,80,and in the fading light the seabirds come flying to their nests.
1623,80,"who knows when the chains will be off,"
1624,80,"and the boat, like the last glimmer of sunset,"
1625,80,vanish into the night?
1626,81,"in one salutation to thee, my god,"
1627,81,let all my senses spread out and touch this world at thy feet.
1628,81,like a rain-cloud of july
1629,81,hung low with its burden of unshed showers
1630,81,let all my mind bend down at thy door in one salutation to thee.
1631,81,let all my songs gather together their diverse strains into a single current
1632,81,and flow to a sea of silence in one salutation to thee.
1633,81,like a flock of homesick cranes flying night and day
1634,81,back to their mountain nests
1635,81,let all my life take its voyage to its eternal home
1636,81,in one salutation to thee.
1637,82,on the seashore of endless worlds children meet.
1638,82,the infinite sky is motionless overhead
1639,82,and the restless water is boisterous.
1640,82,on the seashore of endless worlds
1641,82,the children meet with shouts and dances.
1642,82,they build their houses with sand
1643,82,and they play with empty shells.
1644,82,with withered leaves they weave their boats
1645,82,and smilingly float them on the vast deep.
1646,82,children have their play on the seashore of worlds.
1647,82,"they know not how to swim, they know not how to cast nets."
1648,82,"pearl fishers dive for pearls, merchants sail in their ships,"
1649,82,while children gather pebbles and scatter them again.
1650,82,"they seek not for hidden treasures, they know not how to cast nets."
1651,82,the sea surges up with laughter
1652,82,and pale gleams the smile of the sea beach.
1653,82,"death-dealing waves sing meaningless ballads to the children,"
1654,82,even like a mother while rocking her baby's cradle.
1655,82,"the sea plays with children,"
1656,82,and pale gleams the smile of the sea beach.
1657,82,on the seashore of endless worlds children meet.
1658,82,"tempest roams in the pathless sky,"
1659,82,"ships get wrecked in the trackless water,"
1660,82,death is abroad and children play.
1661,82,on the seashore of endless worlds is the
1662,82,great meeting of children.
1663,83,deliverance is not for me in renunciation.
1664,83,i feel the embrace of freedom in a thousand bonds of delight.
1665,83,thou ever pourest for me the fresh draught of thy wine of various
1666,83,"colours and fragrance, filling this earthen vessel to the brim."
1667,83,my world will light its hundred different lamps with thy flame
1668,83,and place them before the altar of thy temple.
1669,83,"no, i will never shut the doors of my senses."
1670,83,the delights of sight and hearing and touch will bear thy delight.
1671,83,"yes, all my illusions will burn into illumination of joy,"
1672,83,and all my desires ripen into fruits of love.
1673,84,"she who ever had remained in the depth of my being,"
1674,84,in the twilight of gleams and of glimpses;
1675,84,"she who never opened her veils in the morning light,"
1676,84,"will be my last gift to thee, my god, folded in my final song."
1677,84,words have wooed yet failed to win her;
1678,84,persuasion has stretched to her its eager arms in vain.
1679,84,"i have roamed from country to country keeping her in the core of my heart,"
1680,84,and around her have risen and fallen the growth and decay of my life.
1681,84,"over my thoughts and actions, my slumbers and dreams,"
1682,84,she reigned yet dwelled alone and apart.
1683,84,many a man knocked at my door and asked for her
1684,84,and turned away in despair.
1685,84,"there was none in the world who ever saw her face to face,"
1686,84,and she remained in her loneliness waiting for thy recognition.
1687,85,the day was when i did not keep myself in readiness for thee;
1688,85,"and entering my heart unbidden even as one of the common crowd,"
1689,85,"unknown to me, my king, thou didst press the signet of eternity upon"
1690,85,many a fleeting moment of my life.
1691,85,"and today when by chance i light upon them and see thy signature,"
1692,85,i find they have lain scattered in the dust mixed with the memory of
1693,85,joys and sorrows of my trivial days forgotten.
1694,85,"thou didst not turn in contempt from my childish play among dust,"
1695,85,and the steps that i heard in my playroom
1696,85,are the same that are echoing from star to star.
1697,86,have you not heard his silent steps?
1698,86,"he comes, comes, ever comes."
1699,86,"every moment and every age,"
1700,86,"every day and every night he comes, comes, ever comes."
1701,86,"many a song have i sung in many a mood of mind,"
1702,86,"but all their notes have always proclaimed,"
1703,86,"`he comes, comes, ever comes.'"
1704,86,"in the fragrant days of sunny april through the forest path he comes,"
1705,86,"comes, ever comes."
1706,86,in the rainy gloom of july nights on the thundering chariot of clouds
1707,86,"he comes, comes, ever comes."
1708,86,"in sorrow after sorrow it is his steps that press upon my heart,"
1709,86,and it is the golden touch of his feet that makes my joy to shine.
