,title,text
412,I showed her Heights she never saw,"446

I showed her Heights she never saw—
""Would'st Climb,"" I said?
She said—""Not so""—
""With me—"" I said—With me?
I showed her Secrets—Morning's Nest—
The Rope the Nights were put across—
And now—""Would'st have me for a Guest?""
She could not find her Yes—
And then, I brake my life—And Lo,
A Light, for her, did solemn glow,
The larger, as her face withdrew—
And could she, further, ""No""?"
413,I sing to use the Waiting,"850

I sing to use the Waiting
My Bonnet but to tie
And shut the Door unto my House
No more to do have I

Till His best step approaching
We journey to the Day
And tell each other how We sung
To Keep the Dark away."
414,"I sometimes drop it, for a Quick","708

I sometimes drop it, for a Quick—
The Thought to be alive—
Anonymous Delight to know—
And Madder—to conceive—

Consoles a Woe so monstrous
That did it tear all Day,
Without an instant's Respite—
'Twould look too far—to Die—"
415,I started Early - Took my Dog,"I started Early - Took my Dog -
And visited the Sea -
The Mermaids in the Basement
Came out to look at me -

And Frigates - in the Upper Floor
Extended Hempen Hands -
Presuming Me to be a Mouse -
Aground - upon the Sands -

But no Man moved Me - till the Tide
Went past my simple Shoe -
And past my Apron - and my Belt
And past my Bodice - too -

And made as He would eat me up -
As wholly as a Dew
Upon a Dandelion's Sleeve -
And then - I started - too -

And He - He followed - close behind -
I felt His Silver Heel
Upon my Ankle - Then my Shoes
Would overflow with Pearl -

Until We met the Solid Town -
No One He seemed to know -
And bowing - with a Mighty look -
At me - The Sea withdrew -"
416,I stepped from plank to plank,"I stepped from plank to plank
  So slow and cautiously;
The stars about my head I felt,
  About my feet the sea.

I knew not but the next
  Would be my final inch,--
This gave me that precarious gait
  Some call experience."
417,I stole them from a Bee,"200

I stole them from a Bee—
Because—Thee—
Sweet plea—
He pardoned me!"
418,I taste a liquor never brewed,"I taste a liquor never brewed,
From tankards scooped in pearl;
Not all the vats upon the Rhine
Yield such an alcohol!

Inebriate of air am I,
And debauchee of dew,
Reeling, through endless summer days,
From inns of molten blue.

When the landlord turn the drunken bee
Out of the foxglove's door,
When butterflies renounce their drams,
I shall but drink the more!

Till seraphs swing their snowy hats,
And saints to windows run,
To see the little tippler
Leaning against the sun!"
419,I tend my flowers for thee,"339

I tend my flowers for thee—
Bright Absentee!
My Fuchsia's Coral Seams
Rip—while the Sower—dreams—

Geraniums—tint—and spot—
Low Daisies—dot—
My Cactus—splits her Beard
To show her throat—

Carnations—tip their spice—
And Bees—pick up—
A Hyacinth—I hid—
Puts out a Ruffled Head—
And odors fall
From flasks—so small—
You marvel how they held—

Globe Roses—break their satin glake—
Upon my Garden floor—
Yet—thou—not there—
I had as lief they bore
No Crimson—more—

Thy flower—be gay—
Her Lord—away!
It ill becometh me—
I'll dwell in Calyx—Gray—
How modestly—alway—
Thy Daisy—
Draped for thee!"
420,I think I was enchanted,"593

I think I was enchanted
When first a sombre Girl—
I read that Foreign Lady—
The Dark—felt beautiful—

And whether it was noon at night—
Or only Heaven—at Noon—
For very Lunacy of Light
I had not power to tell—

The Bees—became as Butterflies—
The Butterflies—as Swans—
Approached—and spurned the narrow Grass—
And just the meanest Tunes

That Nature murmured to herself
To keep herself in Cheer—
I took for Giants—practising
Titanic Opera—

The Days—to Mighty Metres stept—
The Homeliest—adorned
As if unto a Jubilee
'Twere suddenly confirmed—

I could not have defined the change—
Conversion of the Mind
Like Sanctifying in the Soul—
Is witnessed—not explained—

'Twas a Divine Insanity—
The Danger to be Sane
Should I again experience—
'Tis Antidote to turn—

To Tomes of solid Witchcraft—
Magicians be asleep—
But Magic—hath an Element
Like Deity—to keep—"
421,I think just how my shape will rise,"237

I think just how my shape will rise—
When I shall be ""forgiven""—
Till Hair—and Eyes—and timid Head—
Are out of sight—in Heaven—

I think just how my lips will weigh—
With shapeless—quivering—prayer—
That you—so late—""Consider"" me—
The ""Sparrow"" of your Care—

I mind me that of Anguish—sent—
Some drifts were moved away—
Before my simple bosom—broke—
And why not this—if they?

And so I con that thing—""forgiven""—
Until—delirious—borne—
By my long bright—and longer—trust—
I drop my Heart—unshriven!"
422,I think the Hemlock likes to stand,"I think the Hemlock likes to stand
Upon a Marge of Snow—
It suits his own Austerity—
And satisfies an awe

That men, must slake in Wilderness—
And in the Desert—cloy—
An instinct for the Hoar, the Bald—
Lapland's—necessity—

The Hemlock's nature thrives—on cold—
The Gnash of Northern winds
Is sweetest nutriment—to him—
His best Norwegian Wines—

To satin Races—he is nought—
But Children on the Don,
Beneath his Tabernacles, play,
And Dnieper Wrestlers, run."
423,I think the longest Hour of all,"635

I think the longest Hour of all
Is when the Cars have come—
And we are waiting for the Coach—
It seems as though the Time

Indignant—that the Joy was come—
Did block the Gilded Hands—
And would not let the Seconds by—
But slowest instant—ends—

The Pendulum begins to count—
Like little Scholars—loud—
The steps grow thicker—in the Hall—
The Heart begins to crowd—

Then I—my timid service done—
Tho' service 'twas, of Love—
Take up my little Violin—
And further North—remove."
424,I think to Live—may be a Bliss,"646

I think to Live—may be a Bliss
To those who dare to try—
Beyond my limit to conceive—
My lip—to testify—

I think the Heart I former wore
Could widen—till to me
The Other, like the little Bank
Appear—unto the Sea—

I think the Days—could every one
In Ordination stand—
And Majesty—be easier—
Than an inferior kind—

No numb alarm—lest Difference come—
No Goblin—on the Bloom—
No start in Apprehension's Ear,
No Bankruptcy—no Doom—

But Certainties of Sun—
Midsummer—in the Mind—
A steadfast South—upon the Soul—
Her Polar time—behind—

The Vision—pondered long—
So plausible becomes
That I esteem the fiction—real—
The Real—fictitious seems—

How bountiful the Dream—
What Plenty—it would be—
Had all my Life but been Mistake
Just rectified—in Thee"
425,I tie my Hat—I crease my Shawl,"443

I tie my Hat—I crease my Shawl—
Life's little duties do—precisely—
As the very least
Were infinite—to me—

I put new Blossoms in the Glass—
And throw the old—away—
I push a petal from my gown
That anchored there—I weigh
The time 'twill be till six o'clock
I have so much to do—
And yet—Existence—some way back—
Stopped—struck—my tickling—through—
We cannot put Ourself away
As a completed Man
Or Woman—When the Errand's done
We came to Flesh—upon—
There may be—Miles on Miles of Nought—
Of Action—sicker far—
To simulate—is stinging work—
To cover what we are
From Science—and from Surgery—
Too Telescopic Eyes
To bear on us unshaded—
For their—sake—not for Ours—
'Twould start them—
We—could tremble—
But since we got a Bomb—
And held it in our Bosom—
Nay—Hold it—it is calm—

Therefore—we do life's labor—
Though life's Reward—be done—
With scrupulous exactness—
To hold our Senses—on—"
426,I took my Power in my Hand,"540

I took my Power in my Hand—
And went against the World—
'Twas not so much as David—had—
But I—was twice as bold—

I aimed by Pebble—but Myself
Was all the one that fell—
Was it Goliath—was too large—
Or was myself—too small?"
427,I tried to think a lonelier Thing,"532

I tried to think a lonelier Thing
Than any I had seen—
Some Polar Expiation—An Omen in the Bone
Of Death's tremendous nearness—

I probed Retrieverless things
My Duplicate—to borrow—
A Haggard Comfort springs

From the belief that Somewhere—
Within the Clutch of Thought—
There dwells one other Creature
Of Heavenly Love—forgot—

I plucked at our Partition
As One should pry the Walls—
Between Himself—and Horror's Twin—
Within Opposing Cells—

I almost strove to clasp his Hand,
Such Luxury—it grew—
That as Myself—could pity Him—
Perhaps he—pitied me—"
428,I want—it pleaded—All its life—,"""I want""—it pleaded—All its life—
I want—was chief it said
When Skill entreated it—the last—
And when so newly dead—

I could not deem it late—to hear
That single—steadfast sigh—
The lips had placed as with a ""Please""
Toward Eternity—"
429,I was the slightest in the House,"486

I was the slightest in the House—
I took the smallest Room—
At night, my little Lamp, and Book—
And one Geranium—

So stationed I could catch the Mint
That never ceased to fall—
And just my Basket—
Let me think—I'm sure—
That this was all—

I never spoke—unless addressed—
And then, 'twas brief and low—
I could not bear to live—aloud—
The Racket shamed me so—

And if it had not been so far—
And any one I knew
Were going—I had often thought
How noteless—I could die—"
430,I watched the Moon around the House,"629

I watched the Moon around the House
Until upon a Pane—
She stopped—a Traveller's privilege—for Rest—
And there upon

I gazed—as at a stranger—
The Lady in the Town
Doth think no incivility
To lift her Glass—upon—

But never Stranger justified
The Curiosity
Like Mine—for not a Foot—nor Hand—
Nor Formula—had she—

But like a Head—a Guillotine
Slid carelessly away—
Did independent, Amber—
Sustain her in the sky—

Or like a Stemless Flower—
Upheld in rolling Air
By finer Gravitations—
Than bind Philosopher—

No Hunger—had she—nor an Inn—
Her Toilette—to suffice—
Nor Avocation—nor Concern
For little Mysteries

As harass us—like Life—and Death—
And Afterwards—or Nay—
But seemed engrossed to Absolute—
With shining—and the Sky—

The privilege to scrutinize
Was scarce upon my Eyes
When, with a Silver practise—
She vaulted out of Gaze—

And next—I met her on a Cloud—
Myself too far below
To follow her superior Road—
Or its advantage—Blue—"
431,"I went to heaven,--","I went to heaven,--
'T was a small town,
Lit with a ruby,
Lathed with down.
Stiller than the fields
At the full dew,
Beautiful as pictures
No man drew.
People like the moth,
Of mechlin, frames,
Duties of gossamer,
And eider names.
Almost contented
I could be
'Mong such unique
Society."
432,I went to thank Her,"363

I went to thank Her—
But She Slept—
Her Bed—a funneled Stone—
With Nosegays at the Head and Foot—
That Travellers—had thrown—

Who went to thank Her—
But She Slept—
'Twas Short—to cross the Sea—
To look upon Her like—alive—
But turning back—'twas slow—"
433,I would distil a cup,"16

I would distill a cup,
And bear to all my friends,
Drinking to her no more astir,
By beck, or burn, or moor!"
434,I would not paint—a picture,"505

I would not paint—a picture—
I'd rather be the One
Its bright impossibility
To dwell—delicious—on—
And wonder how the fingers feel
Whose rare—celestial—stir—
Evokes so sweet a Torment—
Such sumptuous—Despair—

I would not talk, like Cornets—
I'd rather be the One
Raised softly to the Ceilings—
And out, and easy on—
Through Villages of Ether—
Myself endued Balloon
By but a lip of Metal—
The pier to my Pontoon—

Nor would I be a Poet—
It's finer—own the Ear—
Enamored—impotent—content—
The License to revere,
A privilege so awful
What would the Dower be,
Had I the Art to stun myself
With Bolts of Melody!"
435,I Years had been from Home,"I Years had been from Home
And now before the Door
I dared not enter, lest a Face
I never saw before

Stare solid into mine
And ask my Business there—
""My Business but a Life I left
Was such remaining there?""

I leaned upon the Awe—
I lingered with Before—
The Second like an Ocean rolled
And broke against my ear—

I laughed a crumbling Laugh
That I could fear a Door
Who Consternation compassed
And never winced before.

I fitted to the Latch
My Hand, with trembling care
Lest back the awful Door should spring
And leave me in the Floor—

Then moved my Fingers off
As cautiously as Glass
And held my ears, and like a Thief
Fled gasping from the House—"
436,"I years had been from home,","I years had been from home,
And now, before the door,
I dared not open, lest a face
I never saw before

Stare vacant into mine
And ask my business there.
My business,--just a life I left,
Was such still dwelling there?

I fumbled at my nerve,
I scanned the windows near;
The silence like an ocean rolled,
And broke against my ear.

I laughed a wooden laugh
That I could fear a door,
Who danger and the dead had faced,
But never quaked before.

I fitted to the latch
My hand, with trembling care,
Lest back the awful door should spring,
And leave me standing there.

I moved my fingers off
As cautiously as glass,
And held my ears, and like a thief
Fled gasping from the house."
437,I'll clutch—and clutch,"427

I'll clutch—and clutch—
Next—One—Might be the golden touch—
Could take it—
Diamonds—Wait—
I'm diving—just a little late—
But stars—go slow—for night—

I'll string you—in fine Necklace—
Tiaras—make—of some—
Wear you on Hem—
Loop up a Countess—with you—
Make—a Diadem—and mend my old One—
Count—Hoard—then lose—
And doubt that you are mine—
To have the joy of feeling it—again—

I'll show you at the Court—
Bear you—for Ornament
Where Women breathe—
That every sigh—may lift you
Just as high—as I—

And—when I die—
In meek array—display you—
Still to show—how rich I go—
Lest Skies impeach a wealth so wonderful—
And banish me—"
438,I'll send the feather from my Hat!,"687

I'll send the feather from my Hat!
Who knows—but at the sight of that
My Sovereign will relent?
As trinket—worn by faded Child—
Confronting eyes long—comforted—
Blisters the Adamant!"
439,"I'll tell you how the sun rose, --","I'll tell you how the sun rose, --
A ribbon at a time.
The steeples swam in amethyst,
The news like squirrels ran.

The hill untied their bonnets,
The bobolinks begun.
Then I said softly to myself,
""That must have been the sun!""
...................................

But how he set, I know not.
There seemed a purple stile
Which little yellow boys and girls
Were climbing all the while

Till when they reached the other side,
A dominie in gray
Put gently up the evening bars, --
And led the flock away."
440,I'm,"199

I'm ""wife""—I've finished that—
That other state—
I'm Czar—I'm ""Woman"" now—
It's safer so—

How odd the Girl's life looks
Behind this soft Eclipse—
I think that Earth feels so
To folks in Heaven—now—

This being comfort—then
That other kind—was pain—
But why compare?
I'm ""Wife""! Stop there!"
441,I'm ceded—I've stopped being Theirs,"508

I'm ceded—I've stopped being Theirs—
The name They dropped upon my face
With water, in the country church
Is finished using, now,
And They can put it with my Dolls,
My childhood, and the string of spools,
I've finished threading—too—

Baptized, before, without the choice,
But this time, consciously, of Grace—
Unto supremest name—
Called to my Full—The Crescent dropped—
Existence's whole Arc, filled up,
With one small Diadem.

My second Rank—too small the first—
Crowned—Crowing—on my Father's breast—
A half unconscious Queen—
But this time—Adequate—Erect,
With Will to choose, or to reject,
And I choose, just a Crown—"
442,I'm nobody! Who are you?,"I'm nobody! Who are you?
Are you nobody, too?
Then there's a pair of us -- don't tell!
They'd advertise -- you know!

How dreary to be somebody!
How public like a frog
To tell one's name the livelong day
To an admiring bog!"
443,I'm saying every day,"373

I'm saying every day
""If I should be a Queen, tomorrow""—
I'd do this way—
And so I deck, a little,

If it be, I wake a Bourbon,
None on me, bend supercilious—
With ""This was she—
Begged in the Market place—
Yesterday.""

Court is a stately place—
I've heard men say—
So I loop my apron, against the Majesty
With bright Pins of Buttercup—
That not too plain—
Rank—overtake me—

And perch my Tongue
On Twigs of singing—rather high—
But this, might be my brief Term
To qualify—

Put from my simple speech all plain word—
Take other accents, as such I heard
Though but for the Cricket—just,
And but for the Bee—
Not in all the Meadow—
One accost me—

Better to be ready—
Than did next morn
Meet me in Aragon—
My old Gown—on—

And the surprised Air
Rustics—wear—
Summoned—unexpectedly—
To Exeter—"
444,I'm sorry for the Dead—Today,"529

I'm sorry for the Dead—Today—
It's such congenial times
Old Neighbors have at fences—
It's time o' year for Hay.

And Broad—Sunburned Acquaintance
Discourse between the Toil—
And laugh, a homely species
That makes the Fences smile—

It seems so straight to lie away
From all of the noise of Fields—
The Busy Carts—the fragrant Cocks—
The Mower's Metre—Steals—

A Trouble lest they're homesick—
Those Farmers—and their Wives—
Set separate from the Farming—
And all the Neighbors' lives—

A Wonder if the Sepulchre
Don't feel a lonesome way—
When Men—and Boys—and Carts—and June,
Go down the Fields to ""Hay""—"
445,I'm the little,"176

I'm the little ""Heart's Ease""!
I don't care for pouting skies!
If the Butterfly delay
Can I, therefore, stay away?

If the Coward Bumble Bee
In his chimney corner stay,
I, must resoluter be!
Who'll apologize for me?

Dear, Old fashioned, little flower!
Eden is old fashioned, too!
Birds are antiquated fellows!
Heaven does not change her blue.
Nor will I, the little Heart's Ease—
Ever be induced to do!"
446,"I've heard an Organ talk, sometimes","183

I've heard an Organ talk, sometimes
In a Cathedral Aisle,
And understood no word it said—
Yet held my breath, the while—

And risen up—and gone away,
A more Berdardine Girl—
Yet—know not what was done to me
In that old Chapel Aisle."
447,"I've known a Heaven, like a Tent","243

I've known a Heaven, like a Tent—
To wrap its shining Yards—
Pluck up its stakes, and disappear—
Without the sound of Boards
Or Rip of Nail—Or Carpenter—
But just the miles of Stare—
That signalize a Show's Retreat—
In North America—

No Trace—no Figment of the Thing
That dazzled, Yesterday,
No Ring—no Marvel—
Men, and Feats—
Dissolved as utterly—
As Bird's far Navigation
Discloses just a Hue—
A plash of Oars, a Gaiety—
Then swallowed up, of View."
448,I've none to tell me to but Thee,"881

I've none to tell me to but Thee
So when Thou failest, nobody.
It was a little tie—
It just held Two, nor those it held
Since Somewhere thy sweet Face has spilled
Beyond my Boundary—

If things were opposite—and Me
And Me it were—that ebbed from Thee
On some unanswering Shore—
Would'st Thou seek so—just say
That I the Answer may pursue
Unto the lips it eddied through—
So—overtaking Thee—"
449,"I've nothing else—to bring, You know","224

I've nothing else—to bring, You know—
So I keep bringing These—
Just as the Night keeps fetching Stars
To our familiar eyes—

Maybe, we shouldn't mind them—
Unless they didn't come—
Then—maybe, it would puzzle us
To find our way Home—"
450,I've seen a Dying Eye,"547

I've seen a Dying Eye
Run round and round a Room—
In search of Something—as it seemed—
Then Cloudier become—
And then—obscure with Fog—
And then—be soldered down
Without disclosing what it be
'Twere blessed to have seen—"
451,I’ll tell you how the sun rose,"I’ll tell you how the sun rose, -
A ribbon at a time.
The steeples swam in amethyst,
The news like squirrels ran.

The hills untied their bonnets,
The bobolinks begun.
Then I said softly to myself,
""That must have been the sun!""

But how he set, I know not.
There seemed a purple stile.
Which little yellow boys and girls
Were climbing all the while

Till when they reached the other side,
A dominie in gray
Put gently up the evening bars,
And led the flock away."
452,Ideals are the Fairly Oil,"983

Ideals are the Fairly Oil
With which we help the Wheel
But when the Vital Axle turns
The Eye rejects the Oil."
453,"If any sink, assure that this, now standing","358

If any sink, assure that this, now standing—
Failed like Themselves—and conscious that it rose—
Grew by the Fact, and not the Understanding
How Weakness passed—or Force—arose—

Tell that the Worst, is easy in a Moment—
Dread, but the Whizzing, before the Ball—
When the Ball enters, enters Silence—
Dying—annuls the power to kill."
454,If anybody's friend be dead,"509

If anybody's friend be dead
It's sharpest of the theme
The thinking how they walked alive—
At such and such a time—

Their costume, of a Sunday,
Some manner of the Hair—
A prank nobody knew but them
Lost, in the Sepulchre—

How warm, they were, on such a day,
You almost feel the date—
So short way off it seems—
And now—they're Centuries from that—

How pleased they were, at what you said—
You try to touch the smile
And dip your fingers in the frost—
When was it—Can you tell—

You asked the Company to tea—
Acquaintance—just a few—
And chatted close with this Grand Thing
That don't remember you—

Past Bows, and Invitations—
Past Interview, and Vow—
Past what Ourself can estimate—
That—makes the Quick of Woe!"
455,If Blame be my side—forfeit Me,"775

If Blame be my side—forfeit Me—
But doom me not to forfeit Thee—
To forfeit Thee? The very name
Is sentence from Belief—and House—"
456,If He dissolve—then—there is nothing,"If He dissolve—then—there is nothing—more—
Eclipse—at Midnight—
It was dark—before—
Sunset—at Easter—
Blindness—on the Dawn—
Faint Star of Bethlehem—
Gone down!

Would but some God—inform Him—
Or it be too late!
Say—that the pulse just lisps—
The Chariots wait—

Say—that a little life—for His—
Is leaking—red—
His little Spaniel—tell Him!
Will He heed?"
457,If He were living—dare I ask,"734

If He were living—dare I ask—
And how if He be dead—
And so around the Words I went—
Of meeting them—afraid—

I hinted Changes—Lapse of Time—
The Surfaces of Years—
I touched with Caution—lest they crack—
And show me to my fears—

Reverted to adjoining Lives—
Adroitly turning out
Wherever I suspected Graves—
'Twas prudenter—I thought—

And He—I pushed—with sudden force—
In face of the Suspense—
""Was buried""—""Buried""! ""He!""
My Life just holds the Trench—"
458,"If I can stop one heart from breaking,","If I can stop one heart from breaking,
I shall not live in vain;
If I can ease one life the aching,
Or cool one pain,
Or help one fainting robin
Unto his nest again,
I shall not live in vain."
459,If I could bribe them by a Rose,"179

If I could bribe them by a Rose
I'd bring them every flower that grows
From Amherst to Cashmere!
I would not stop for night, or storm—
Or frost, or death, or anyone—
My business were so dear!

If they would linger for a Bird
My Tambourin were soonest heard
Among the April Woods!
Unwearied, all the summer long,
Only to break in wilder song
When Winter shook the boughs!

What if they hear me!
Who shall say
That such an importunity
May not at last avail?

That, weary of this Beggar's face—
They may not finally say, Yes—
To drive her from the Hall?"
460,"If I may have it, when it's dead","577

If I may have it, when it's dead,
I'll be contented—so—
If just as soon as Breath is out
It shall belong to me—

Until they lock it in the Grave,
'Tis Bliss I cannot weigh—
For tho' they lock Thee in the Grave,
Myself—can own the key—

Think of it Lover! I and Thee
Permitted—face to face to be—
After a Life—a Death—We'll say—
For Death was That—
And this—is Thee—

I'll tell Thee All—how Bald it grew—
How Midnight felt, at first—to me—
How all the Clocks stopped in the World—
And Sunshine pinched me—'Twas so cold—

Then how the Grief got sleepy—some—
As if my Soul were deaf and dumb—
Just making signs—across—to Thee—
That this way—thou could'st notice me—

I'll tell you how I tried to keep
A smile, to show you, when this Deep
All Waded—We look back for Play,
At those Old Times—in Calvary,

Forgive me, if the Grave come slow—
For Coveting to look at Thee—
Forgive me, if to stroke thy frost
Outvisions Paradise!"
461,If I should cease to bring a Rose,"56

If I should cease to bring a Rose
Upon a festal day,
'Twill be because beyond the Rose
I have been called away—

If I should cease to take the names
My buds commemorate—
'Twill be because Death's finger
Claps my murmuring lip!"
462,If I should die,"54

If I should die,
And you should live—
And time should gurgle on—
And morn should beam—
And noon should burn—
As it has usual done—
If Birds should build as early
And Bees as bustling go—
One might depart at option
From enterprise below!
'Tis sweet to know that stocks will stand
When we with Daisies lie—
That Commerce will continue—
And Trades as briskly fly—
It makes the parting tranquil
And keeps the soul serene—
That gentlemen so sprightly
Conduct the pleasing scene!"
463,If I shouldn't be alive,"182

If I shouldn't be alive
When the Robins come,
Give the one in Red Cravat,
A Memorial crumb.

If I couldn't thank you,
Being fast asleep,
You will know I'm trying
Why my Granite lip!"
464,If I'm lost—now,"256

If I'm lost—now
That I was found—
Shall still my transport be—
That once—on me—those Jasper Gates
Blazed open—suddenly—

That in my awkward—gazing—face—
The Angels—softly peered—
And touched me with their fleeces,
Almost as if they cared—
I'm banished—now—you know it—
How foreign that can be—
You'll know—Sir—when the Savior's face
Turns so—away from you—"
465,If it had no pencil,"921

If it had no pencil
Would it try mine—
Worn—now—and dull—sweet,
Writing much to thee.
If it had no word,
Would it make the Daisy,
Most as big as I was,
When it plucked me?"
466,If pain for peace prepares,"63

If pain for peace prepares
Lo, what ""Augustan"" years
Our feet await!

If springs from winter rise,
Can the Anemones
Be reckoned up?

If night stands fast—then noon
To gird us for the sun,
What gaze!

When from a thousand skies
On our developed eyes
Noons blaze!"
467,If recollecting were forgetting,"33

If recollecting were forgetting,
Then I remember not.
And if forgetting, recollecting,
How near I had forgot.
And if to miss, were merry,
And to mourn, were gay,
How very blithe the fingers
That gathered this, Today!"
468,If she had been the Mistletoe,"44

If she had been the Mistletoe
And I had been the Rose—
How gay upon your table
My velvet life to close—
Since I am of the Druid,
And she is of the dew—
I'll deck Tradition's buttonhole—
And send the Rose to you."
469,"If the foolish, call them","168

If the foolish, call them ""flowers""—
Need the wiser, tell?
If the Savants ""Classify"" them
It is just as well!

Those who read the ""Revelations""
Must not criticize
Those who read the same Edition—
With beclouded Eyes!

Could we stand with that Old ""Moses""—
""Canaan"" denied—
Scan like him, the stately landscape
On the other side—

Doubtless, we should deem superfluous
Many Sciences,
Not pursued by learned Angels
In scholastic skies!

Low amid that glad Belles lettres
Grant that we may stand,
Stars, amid profound Galaxies—
At that grand ""Right hand""!"
470,If this is,"120

If this is ""fading""
Oh let me immediately ""fade""!
If this is ""dying""
Bury me, in such a shroud of red!
If this is ""sleep,""
On such a night
How proud to shut the eye!
Good Evening, gentle Fellow men!
Peacock presumes to die!"
471,If those I loved were lost,"29

If those I loved were lost
The Crier's voice would tell me—
If those I loved were found
The bells of Ghent would ring—

Did those I loved repose
The Daisy would impel me.
Philip—when bewildered
Bore his riddle in!"
472,If What we could—were what we would,"407

If What we could—were what we would—
Criterion—be small—
It is the Ultimate of Talk—
The Impotence to Tell—"
473,"If you were coming in the fall,","If you were coming in the fall,
I'd brush the summer by
With half a smile and half a spum,
As housewives do a fly.

If I could see you in a year,
I'd wind the months in balls,
And put them each in separate drawers,
Until their time befalls.

If only centuries delayed,
I'd count them on my hand,
Subtracting till my fingers dropped
Into Van Diemen's land.

If certain, when this life was out,
That yours and mine should be,
I'd toss it yonder like a rind,
And taste eternity.

But now, all ignorant of the length
Of time's uncertain wing,
It goads me, like the goblin bee,
That will not state its sting."
474,"If your Nerve, deny you","292

If your Nerve, deny you—
Go above your Nerve—
He can lean against the Grave,
If he fear to swerve—

That's a steady posture—
Never any bend
Held of those Brass arms—
Best Giant made—

If your Soul seesaw—
Lift the Flesh door—
The Poltroon wants Oxygen—
Nothing more—"
475,"Impossibility, like Wine","838

Impossibility, like Wine
Exhilarates the Man
Who tastes it; Possibility
Is flavorless—Combine

A Chance's faintest Tincture
And in the former Dram
Enchantment makes ingredient
As certainly as Doom—"
476,"In Ebon Box, when years have flown","169

In Ebon Box, when years have flown
To reverently peer,
Wiping away the velvet dust
Summers have sprinkled there!

To hold a letter to the light—
Grown Tawny now, with time—
To con the faded syllables
That quickened us like Wine!

Perhaps a Flower's shrivelled check
Among its stores to find—
Plucked far away, some morning—
By gallant—mouldering hand!

A curl, perhaps, from foreheads
Our Constancy forgot—
Perhaps, an Antique trinket—
In vanished fashions set!

And then to lay them quiet back—
And go about its care—
As if the little Ebon Box
Were none of our affair!"
477,In falling Timbers buried,"614

In falling Timbers buried—
There breathed a Man—
Outside—the spades—were plying—
The Lungs—within—

Could He—know—they sought Him—
Could They—know—He breathed—
Horrid Sand Partition—
Neither—could be heard—

Never slacked the Diggers—
But when Spades had done—
Oh, Reward of Anguish,
It was dying—Then—

Many Things—are fruitless—
'Tis a Baffling Earth—
But there is no Gratitude
Like the Grace—of Death—"
478,In lands I never saw—they say,"124

In lands I never saw—they say
Immortal Alps look down—
Whose Bonnets touch the firmament—
Whose Sandals touch the town—

Meek at whose everlasting feet
A Myriad Daisy play—
Which, Sir, are you and which am I
Upon an August day?"
479,In rags mysterious as these,"117

In rags mysterious as these
The shining Courtiers go—
Veiling the purple, and the plumes—
Veiling the ermine so.

Smiling, as they request an alms—
At some imposing door!
Smiling when we walk barefoot
Upon their golden floor!"
480,In Winter in my Room,"1670

In Winter in my Room
I came upon a Worm—
Pink, lank and warm—
But as he was a worm
And worms presume
Not quite with him at home—
Secured him by a string
To something neighboring
And went along.

A Trifle afterward
A thing occurred
I'd not believe it if I heard
But state with creeping blood—
A snake with mottles rare
Surveyed my chamber floor
In feature as the worm before
But ringed with power—

The very string with which
I tied him—too
When he was mean and new
That string was there—

I shrank—""How fair you are""!
Propitiation's claw—
""Afraid,"" he hissed
""Of me""?
""No cordiality""—
He fathomed me—
Then to a Rhythm Slim
Secreted in his Form
As Patterns swim
Projected him.

That time I flew
Both eyes his way
Lest he pursue
Nor ever ceased to run
Till in a distant Town
Towns on from mine
I set me down
This was a dream."
481,Inconceivably solemn!,"582

Inconceivably solemn!
Things go gay
Pierce—by the very Press
Of Imagery—

Their far Parades—order on the eye
With a mute Pomp—
A pleading Pageantry—

Flags, are a brave sight—
But no true Eye
Ever went by One—
Steadily—

Music's triumphant—
But the fine Ear
Winces with delight
Are Drums too near—"
482,"Is Bliss then, such Abyss","340

Is Bliss then, such Abyss,
I must not put my foot amiss
For fear I spoil my shoe?

I'd rather suit my foot
Than save my Boot—
For yet to buy another Pair
Is possible,
At any store—

But Bliss, is sold just once.
The Patent lost
None buy it any more—
Say, Foot, decide the point—
The Lady cross, or not?
Verdict for Boot!"
483,Is it dead—Find it,"417

Is it dead—Find it—
Out of sound—Out of sight—
""Happy""? Which is wiser—
You, or the Wind?
""Conscious""? Won't you ask that—
Of the low Ground?

""Homesick""? Many met it—
Even through them—This
Cannot testify—
Themself—as dumb—"
484,"Is it true, dear Sue?","218

Is it true, dear Sue?
Are there two?
I shouldn't like to come
For fear of joggling Him!
If I could shut him up
In a Coffee Cup,
Or tie him to a pin
Till I got in—
Or make him fast
To ""Toby's"" fist—
Hist! Whist! I'd come!"
485,"It bloomed and dropt, a Single Noon","978

It bloomed and dropt, a Single Noon—
The Flower—distinct and Red—
I, passing, thought another Noon
Another in its stead

Will equal glow, and thought no More
But came another Day
To find the Species disappeared—
The Same Locality—

The Sun in place—no other fraud
On Nature's perfect Sum—
Had I but lingered Yesterday—
Was my retrieveless blame—

Much Flowers of this and further Zones
Have perished in my Hands
For seeking its Resemblance—
But unapproached it stands—

The single Flower of the Earth
That I, in passing by
Unconscious was—Great Nature's Face
Passed infinite by Me—"
486,It can't be,"It can't be ""Summer""!
That—got through!
It's early—yet—for ""Spring""!
There's that long town of White—to cross—
Before the Blackbirds sing!
It can't be ""Dying""!
It's too Rouge—
The Dead shall go in White—
So Sunset shuts my question down
With Cuffs of Chrysolite!"
